                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210127"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                                     470                                    10602                  3.5358434343628614E+003                  1.4744025542363821E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  4.9632895599875759E+001                  4.9626771013706272E-001                  7.8128652788049721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2922879266941578E-001                  7.8128652788049721E-008                  9.8849089347703989E-001                  9.8648516479541482E-001                  3.9822641201968119E+000                 -3.1292804112765008E+001                 -9.8999999999999986E+001                  3.9822641201968119E+000                  3.7566798872404618E+001                  3.9822641201968119E+000                 -3.3202932626026872E+001                 -3.1292804112765008E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2401462068396624E+034                  5.5480105060639597E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6671694729010103E+000                  5.1216851617347051E+039                  6.1248781259613416E+000                  3.9709412878169147E+001                  1.7838525504018005E+001                  1.2513589536312764E+000                  3.9351714461505725E+000                  6.3437756666552767E+000                 -1.3289140842894084E-006                  1.5785601732918996E+001                 -1.3528415747569231E-001                  7.5104059929719362E+000                  5.9255180941293439E-001                  8.8000419632257054E-001                  1.2195087462860432E+000                  7.6000044168507519E-001                  2.3997570543472732E-001                  1.0370338016913856E-041                  6.1590434580745647E-051                  1.0000014764881700E-099                  1.0000003558269630E-099                  7.6000021913152779E+001                  2.3997507771309611E+001                                        0                                        0                                        3 
                                     480                                    10226                  3.8443688998905841E+003                  1.5015906824054210E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.1559889883265178E+001                  5.1556364884827699E-001                  7.8128691109946202E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7338309729094703E-001                  7.8128691109946202E-008                  9.9292184609467826E-001                  9.9120831067736681E-001                  4.2994614507884270E+000                 -2.9749529022542355E+001                 -9.8999999999999986E+001                  4.2994614507884270E+000                  3.7883996202996236E+001                  4.2994614507884270E+000                 -3.1211279835141355E+001                 -2.9749529022542355E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2507856165007550E+034                  6.6556719899688586E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6804908424519756E+000                  5.1212200231163331E+039                  6.1248386826331505E+000                  3.9709373434840955E+001                  1.6776311941111697E+001                  1.2246964928652491E+000                  3.9884963676826266E+000                  6.3461703217199643E+000                 -1.1606818783070715E-006                  1.5887383050910401E+001                 -5.9074346439656124E-002                  7.5358803671061088E+000                  5.9255156297242928E-001                  8.8000410636904458E-001                  1.2195083884862170E+000                  7.6000101281067023E-001                  2.3997738740707364E-001                  3.7363111577738913E-040                  1.9109932691746671E-048                  1.0000014764881652E-099                  1.0000003558269589E-099                  7.6000052255124146E+001                  2.3997597022973419E+001                                        0                                        0                                        3 
                                     490                                    10117                  4.1733926290514937E+003                  1.5300037221456853E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.3478137108542342E+001                  5.3470420730365920E-001                  7.8128726512236170E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1037482291358567E-001                  7.8128726512236170E-008                  7.1334094325645814E-001                  7.1051961237922734E-001                  4.5242046495912351E+000                 -2.8257508893116054E+001                 -9.8999999999999986E+001                  4.5242046495912351E+000                  3.8108739401799042E+001                  4.5242046495912351E+000                 -2.9283516059899174E+001                 -2.8257508893116054E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0375236508327667E+034                  7.4530682441268484E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6937439699555474E+000                  5.1209649252574439E+039                  6.1248170490475351E+000                  3.9709351801255345E+001                  1.5782631664754144E+001                  1.1981794210652978E+000                  4.0415305112825290E+000                  6.3489929108993355E+000                 -1.0054746507193388E-006                  1.5988810064618400E+001                  1.6878958140490605E-002                  7.5612636624957137E+000                  5.9255113431799800E-001                  8.8000390967167874E-001                  1.2195077960529495E+000                  7.6000200621765412E-001                  2.3998055440523447E-001                  1.1845220560782977E-038                  5.1271208694128475E-046                  1.0000014764881662E-099                  1.0000003558269591E-099                  7.6000107533368819E+001                  2.3997772636166456E+001                                        0                                        0                                        3 
                                     500                                    10239                  4.5245358088754210E+003                  1.5575931785140724E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.5043226237380608E+001                  5.5011462139232470E-001                  7.8128769463965745E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4702249344740812E-001                  7.8128769463965745E-008                  9.8928359036133495E-001                  9.8801534013198322E-001                  4.6129617736110218E+000                 -2.6817653050258020E+001                 -9.8999999999999986E+001                  4.6129617736110218E+000                  3.8197496525818828E+001                  4.6129617736110218E+000                 -2.7435453382662619E+001                 -2.6817653050258020E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3755045668733631E+034                  7.8133910000603993E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7069518807406574E+000                  5.1209726283347692E+039                  6.1248177023231403E+000                  3.9709352454530951E+001                  1.4851281366339249E+001                  1.1717639261328803E+000                  4.0943615011473646E+000                  6.3524341992292648E+000                 -8.6640140948112605E-007                  1.6090092828617038E+001                  9.2742427227680155E-002                  7.5866069251605390E+000                  5.9255062027711281E-001                  8.8000354455034013E-001                  1.2195071817134084E+000                  7.6000319750918477E-001                  2.3998512771632885E-001                  3.1762634873238611E-037                  1.1482199529148962E-043                  1.0000014764881692E-099                  1.0000003558269620E-099                  7.6000176959074807E+001                  2.3998036291486272E+001                                        0                                        0                                        3 
                                     510                                    10340                  4.8969817516254843E+003                  1.5813048770184213E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.6076969748859391E+001                  5.6071925078454588E-001                  7.8128800103454076E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7936993170336688E-001                  7.8128800103454076E-008                  9.9511708219142758E-001                  9.9409604938542973E-001                  4.5598840572852142E+000                 -2.5426236003803805E+001                 -9.8999999999999986E+001                  4.5598840572852142E+000                  3.8144418809493025E+001                  4.5598840572852142E+000                 -2.5693837314376477E+001                 -2.5426236003803805E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2090079680304928E+034                  7.7137851005494851E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7201193043088558E+000                  5.1219618830342971E+039                  6.1249015899742929E+000                  3.9709436342182101E+001                  1.3978836420344837E+001                  1.1454710228220613E+000                  4.1469473077690022E+000                  6.3558724348638860E+000                 -7.6241692593100894E-007                  1.6191483721544039E+001                  1.6866421325978337E-001                  7.6119709135201727E+000                  5.9248889312874942E-001                  8.8000300574914669E-001                  1.2195070167821638E+000                  7.6000395811176935E-001                  2.3998988172865729E-001                  6.7383215785633766E-036                  2.0201498748398425E-041                  1.0000014764881650E-099                  1.0000003558269579E-099                  7.6000224813544875E+001                  2.3998321485556030E+001                                        0                                        0                                        3 
                                     520                                     9178                  5.2887193537004623E+003                  1.6024026733068084E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.6169315982608744E+001                  5.6134615968169732E-001                  7.8128791539225946E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0646318505517511E-001                  7.8128791539225946E-008                  8.0780163470637578E-001                  8.0663075791017103E-001                  4.3699558933664555E+000                 -2.4085799213571104E+001                 -9.8999999999999986E+001                  4.3699558933664555E+000                  3.7954490645574261E+001                  4.3699558933664555E+000                 -2.4093697997961947E+001                 -2.4085799213571104E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5447449546358389E+034                  7.1483499757706558E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7332305830716672E+000                  5.1246794532088561E+039                  6.1251319534114312E+000                  3.9709666705619242E+001                  1.3163265682210852E+001                  1.1193636470150061E+000                  4.1991620593831120E+000                  6.3596546241730705E+000                 -6.7402372091082850E-007                  1.6292675852506431E+001                  2.4373374688169888E-001                  7.6372701133106942E+000                  5.9137854252357658E-001                  8.8000239003534475E-001                  1.2195074462271851E+000                  7.6000399630320559E-001                  2.3999365239434284E-001                  1.0372072497008210E-034                  2.6526113931680645E-039                  1.0000014764881644E-099                  1.0000003558269579E-099                  7.6000229574409161E+001                  2.3998545717911323E+001                                        0                                        0                                        3 
                                     530                                     8243                  5.7002658477728564E+003                  1.6244393676864874E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.5146183802215127E+001                  5.5107086726368448E-001                  7.8128804910669793E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5107086726368448E-001                  7.8128804910669793E-008                  8.3189913111686864E-001                  5.5465076596768803E-001                  3.9986036762919452E+000                 -2.2802883630502688E+001                 -1.1740169830895265E+001                  3.9986036762919452E+000                  3.7583138428499751E+001                  3.9986036762919452E+000                 -2.2641491851919628E+001                 -2.2802883630502688E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2402716875472261E+034                  5.9170670775324030E+034                  1.1384984091313331E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2603728687647809E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7462747414005690E+000                  5.1292538126693493E+039                  6.1255194377361697E+000                  3.9710054189943975E+001                  1.2401353080258547E+001                  1.0934690725195730E+000                  4.2509512083739782E+000                  6.3632141266649809E+000                 -5.9471300398363548E-007                  1.6393066393694664E+001                  3.1774846702933918E-001                  7.6623321560872952E+000                  5.8943362435057378E-001                  8.8000192313315551E-001                  1.2195080313044402E+000                  7.6000367638775190E-001                  2.3999581397657102E-001                  1.1271160166404817E-033                  2.4121058725407532E-037                  1.0000014764881696E-099                  1.0000003558269628E-099                  7.6000212740649275E+001                  2.3998671182344943E+001                                        0                                        0                                        3 
                                     540                                     8758                  6.1340052416047565E+003                  1.6481668596608792E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  6.9958228563638967E+000                  5.3576342904178520E-001                  1.2289440015532162E-001                  6.9948612003697563E-002                  7.8128688574258034E-008                  5.3576342904178520E-001                  1.2289440015532162E-001                  8.5436881786462060E-001                  5.5106091906803423E-001                  3.4076395916099527E+000                 -2.1571112870291532E+001                 -9.8999999999999986E+001                  3.4076395916099527E+000                  3.6992174343817759E+001                  3.4076395916099527E+000                 -2.0870118382820834E+001                 -2.1571112870291532E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4361530042118191E+033                  1.5189858401074755E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2613591539838889E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7592560738935434E+000                  5.1355055403175913E+039                  6.1260484498761212E+000                  3.9710583202083932E+001                  1.1688826533846250E+001                  1.0677709136035995E+000                  4.3023475262059261E+000                  6.3678230168622818E+000                 -5.2283489325663811E-007                  1.6493041350818647E+001                  3.9230626959123716E-001                  7.6872317356978437E+000                  5.8830732866263324E-001                  8.8000172391488396E-001                  1.2195083503392994E+000                  7.6000344656512719E-001                  2.3999654964095077E-001                  2.6713324809013612E-032                  5.5171718874325005E-034                  1.0000014764881674E-099                  1.0000003558269608E-099                  7.6000206445478156E+001                  2.3998706226366462E+001                                        0                                        0                                        4 
                                     550                                     8583                  6.5934312613197862E+003                  1.6732577118397347E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  1.4837561100819105E+001                  5.1828102132748799E-001                  2.0731301500672611E-001                  1.4828116602555161E-001                  7.8128687325257132E-008                  8.7397046379052090E-001                  5.4840696539189082E-001                  5.1828102132748799E-001                  2.0731301500672611E-001                  3.4688285996899388E+000                 -2.0378132100137954E+001                 -9.8999999999999986E+001                  3.4688285996899388E+000                  3.7053363351897744E+001                  3.4688285996899388E+000                 -1.9461306469202864E+001                 -2.0378132100137954E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5534353662395533E+033                  3.6132323414701937E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.1567893235276233E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7721914906599983E+000                  5.1431244410435854E+039                  6.1266922802611941E+000                  3.9711227032469004E+001                  1.1021025195954781E+001                  1.0422219952632263E+000                  4.3534453628866725E+000                  6.3714996203037941E+000                 -4.5909488325404476E-007                  1.6593100556149587E+001                  4.6766327014692033E-001                  7.7121612310484897E+000                  5.8823383895502157E-001                  8.8000168235572329E-001                  1.2195084427916352E+000                  7.6000336379361244E-001                  2.3999663345288541E-001                  1.9399261937462422E-031                  9.7527593299401166E-033                  1.0000014764881676E-099                  1.0000003558269608E-099                  7.6000206618776886E+001                  2.3998727593057513E+001                                        0                                        0                                        4 
                                     560                                     8432                  7.0794948008232423E+003                  1.6976058694031912E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  2.5756360705820594E+001                  2.5751690122572690E-001                  7.8128691405326747E-008                  4.8659450843907115E-001                  2.8738107351060466E-001                  8.9094978378143419E-001                  5.4545669780683648E-001                  2.5751690122572690E-001                  7.8128691405326747E-008                  3.6859550026267689E+000                 -1.9220538468976216E+001                 -9.8999999999999986E+001                  3.6859550026267689E+000                  3.7270489754834578E+001                  3.6859550026267689E+000                 -1.8097116467187575E+001                 -1.9220538468976216E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7023220345268123E+034                  1.0911571953193100E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4923019871594679E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7850795969793882E+000                  5.1521355693618529E+039                  6.1274525299877212E+000                  3.9711987282195530E+001                  1.0395033840368077E+001                  1.0168259074877091E+000                  4.4042375384377070E+000                  6.3766132441842451E+000                 -4.0352730210797883E-007                  1.6693374677647444E+001                  5.4320136489495496E-001                  7.7371522247628208E+000                  5.8823387453597942E-001                  8.8000164118058932E-001                  1.2195085344840240E+000                  7.6000328166007225E-001                  2.3999671623660870E-001                  1.6015165707607885E-030                  1.4359415086458536E-031                  1.0000014764881672E-099                  1.0000003558269608E-099                  7.6000211022302807E+001                  2.3998761966881901E+001                                        0                                        0                                        5 
                                     570                                     8457                  7.5937579127461740E+003                  1.7220969925103629E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  4.8184944717241599E+001                  4.8171408661562160E-001                  7.8128690017550137E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8171408661562160E-001                  7.8128690017550137E-008                  9.0611116932211688E-001                  5.8569658550932502E-001                  3.8592023812207001E+000                 -1.8096343439998716E+001                 -9.8999999999999986E+001                  3.8592023812207001E+000                  3.7443737133428506E+001                  3.8592023812207001E+000                 -1.6819494762766517E+001                 -1.8096343439998716E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5990944437905121E+034                  1.0847856584229871E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5544090699243950E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7979247485804715E+000                  5.1624279628875259E+039                  6.1283192523038679E+000                  3.9712854004511676E+001                  9.8077404770071226E+000                  9.9156896544361750E-001                  4.4547514225258897E+000                  6.3805647105276915E+000                 -3.5478777572544046E-007                  1.6793976027260278E+001                  6.1901852783986711E-001                  7.7622170914103901E+000                  5.8823389777185286E-001                  8.8000161428171408E-001                  1.2195085943485102E+000                  7.6000322805270715E-001                  2.3999677041513018E-001                  1.2254121707142094E-029                  1.4086601916207395E-030                  1.0000014764881672E-099                  1.0000003558269608E-099                  7.6000219156761474E+001                  2.3998820491262066E+001                                        0                                        0                                        3 
                                     580                                     8481                  8.1374586361603569E+003                  1.7460188088521660E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  4.7713015324576389E+001                  4.7680603426307427E-001                  7.8128689795505532E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7680603426307427E-001                  7.8128689795505532E-008                  9.1947120341821864E-001                  6.0053524940239855E-001                  3.9530411402389287E+000                 -1.7004681189053631E+001                 -9.8999999999999986E+001                  3.9530411402389287E+000                  3.7537575892446739E+001                  3.9530411402389287E+000                 -1.5319120421880594E+001                 -1.7004681189053631E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3485139749596809E+034                  1.0803898026214245E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6098084090899972E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8107356829191614E+000                  5.1739906474445305E+039                  6.1292908871385219E+000                  3.9713825639346332E+001                  9.2562039275366050E+000                  9.6643291418356403E-001                  4.5050235250459965E+000                  6.3852292496573151E+000                 -3.1225591289883543E-007                  1.6894766967125602E+001                  6.9495219723120805E-001                  7.7873351528822141E+000                  5.8823397682919698E-001                  8.8000152285187583E-001                  1.2195087981649204E+000                  7.6000304538866370E-001                  2.3999695366607107E-001                  1.5838924654160786E-028                  3.7669028682111596E-029                  1.0000014764881674E-099                  1.0000003558269608E-099                  7.6000227228488328E+001                  2.3998902781049846E+001                                        0                                        0                                        3 
                                     590                                     8436                  8.7115190711444902E+003                  1.7693817898251905E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  4.7433415944432028E+001                  4.7407711379191725E-001                  7.8128691238795464E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7433415944432028E-001                  7.8128691238795464E-008                  9.3090789725911594E-001                  6.2002416488467516E-001                  3.9838932226017953E+000                 -1.5942228791922300E+001                 -9.8999999999999986E+001                  3.9838932226017953E+000                  3.7568427974809602E+001                  3.9838932226017953E+000                 -1.3843973818282878E+001                 -1.5942228791922300E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.1800147672925832E+034                  1.0822921177362231E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6590388461160256E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8235149359468883E+000                  5.1868549182363745E+039                  6.1303693482842192E+000                  3.9714904100492028E+001                  8.7380321583883607E+000                  9.4141363870096006E-001                  4.5550620760112048E+000                  6.3901901468838318E+000                 -2.7504177583272454E-007                  1.6995663722887510E+001                  7.7093230278679437E-001                  7.8124871542818104E+000                  5.8823409233767510E-001                  8.8000138929944294E-001                  1.2195090960046457E+000                  7.6000277840410069E-001                  2.3999722101154386E-001                  2.0281450666148217E-027                  7.1909259061868435E-028                  1.0000014764881674E-099                  1.0000003558269608E-099                  7.6000229501614456E+001                  2.3999000326490879E+001                                        0                                        0                                        3 
                                     600                                     8615                  9.3169268857781972E+003                  1.7922660541310851E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  4.9037886738196327E+001                  4.9023484699539671E-001                  7.8128685021546526E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9023484699539671E-001                  7.8128685021546526E-008                  9.4087765004519952E-001                  6.6654717547721998E-001                  3.9843264342064106E+000                 -1.4895326693483423E+001                 -1.1740169830895265E+001                  3.9843264342064106E+000                  3.7568861186414217E+001                  3.9843264342064106E+000                 -1.2407932590270317E+001                 -1.4895326693483423E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.1059989823416779E+034                  1.1152504947704852E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7026197925551669E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8362652844943783E+000                  5.2010929153339346E+039                  6.1315598601242920E+000                  3.9716094612332100E+001                  8.2510305956561449E+000                  9.1650819752601465E-001                  4.6048729583610957E+000                  6.3948445112744956E+000                 -2.4235310909814893E-007                  1.7096588535216178E+001                  8.4689615433848309E-001                  7.8376546870103132E+000                  5.8823425075658409E-001                  8.8000120615158739E-001                  1.2195095045162978E+000                  7.6000241218287856E-001                  2.3999758745623398E-001                  2.4484189361253564E-026                  9.5063832317079519E-027                  1.0000014764881676E-099                  1.0000003558269608E-099                  7.6000222917117796E+001                  2.3999103264439665E+001                                        0                                        0                                        3 
                                     610                                     8726                  9.9548028496486950E+003                  1.8148481907501133E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.1150952559796785E+001                  5.1098568185972981E-001                  7.8128692126973884E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1150952559796792E-001                  7.8128692126973884E-008                  9.4969792907130746E-001                  7.0819954866184276E-001                  3.9881452150589274E+000                 -1.3818406202148832E+001                 -9.8999999999999986E+001                  3.9881452150589274E+000                  3.7572679967266737E+001                  3.9881452150589269E+000                 -1.0968574157210568E+001                 -1.3818406202148832E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.1202117997771859E+034                  1.2061530911368157E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7410951969597709E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8489882553220616E+000                  5.2168090333305107E+039                  6.1328701870085744E+000                  3.9717404939216379E+001                  7.7932286656489973E+000                  8.9171741931278914E-001                  4.6544545147875462E+000                  6.3999894275468110E+000                 -2.1360371995947477E-007                  1.7197449712816830E+001                  9.2276898524474438E-001                  7.8628162393166541E+000                  5.8823446472561869E-001                  8.8000095879299345E-001                  1.2195100562896699E+000                  7.6000191751370305E-001                  2.3999808226944488E-001                  3.0348022940328045E-025                  1.1093866475553275E-025                  1.0000014764881676E-099                  1.0000003558269608E-099                  7.6000205694000556E+001                  2.3999207720922371E+001                                        0                                        0                                        3 
                                     620                                     8718                  1.0626685734253440E+004                  1.8373724206664892E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  5.3015122182931250E+001                  5.2973074791593378E-001                  7.8128693903330723E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2973074791593378E-001                  7.8128693903330723E-008                  9.5714529641247370E-001                  7.4561498278899330E-001                  4.0130523889656944E+000                 -1.2628943107148153E+001                 -1.0962018580511621E+001                  4.0130523889656944E+000                  3.7597587141173506E+001                  4.0130523889656793E+000                 -9.4459996449211800E+000                 -1.2628943107148153E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.2115454949994305E+034                  1.3028935421767879E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7749225782377946E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8616885656573023E+000                  5.2340526399457686E+039                  6.1343033339070967E+000                  3.9718838086114907E+001                  7.3626367135343616E+000                  8.6703337209156917E-001                  4.7038226092299862E+000                  6.4048341516946419E+000                 -1.8832190645995442E-007                  1.7298172641083937E+001                  9.9849588510528153E-001                  7.8879529334192640E+000                  5.8823476553649479E-001                  8.8000061104863914E-001                  1.2195108320177885E+000                  7.6000122205588772E-001                  2.3999877781994078E-001                  4.6023662213116420E-024                  1.5031465344541703E-024                  1.0000014764881674E-099                  1.0000003558269608E-099                  7.6000174501752440E+001                  2.3999316494383017E+001                                        0                                        0                                        3 
