                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210127"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                                     165                                      832                  4.3952493992437630E+003                  1.7907963601913570E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5040090696712872E+002                  8.3419339330904085E-001                  7.8128486568798466E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3419339330904085E-001                  7.8128486568798466E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6748802910730829E+000                 -5.0134552958556053E+000                 -1.0660988584847640E+001                  4.6748802911620952E+000                  3.8259415043369906E+001                  4.6748753564092649E+000                 -2.6964891649789507E-001                 -5.0134552958556053E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7200132494052071E+034                  3.4148034589954821E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9682763110927750E+000                  2.5635419018156610E+040                  6.8243056682924603E+000                  4.0408840420500269E+001                  9.9737630979195036E+000                  9.9885904841330531E-001                  4.9172925113061767E+000                  6.9813334292637919E+000                 -1.7930495206464147E-007                  1.7767298865352071E+001                  1.1236237929874358E+000                  8.0437591585766519E+000                  5.8823583454610640E-001                  8.7999937526567551E-001                  1.2195135887917290E+000                  7.5999875052934962E-001                  2.4000124946464602E-001                  4.9216352468456748E-017                  6.7702905566096286E-018                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799980153116562E+002                  7.2000049376618847E+001                                        0                                        0                                        3 
                                     166                                      834                  4.4573670988150679E+003                  1.7932153639594914E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5042045349927108E+002                  8.3419339330904085E-001                  7.8128486568798466E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3419339330904085E-001                  7.8128486568798466E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6881997569968803E+000                 -4.8994915098089686E+000                 -9.8999999999999986E+001                  4.6881997571091061E+000                  3.8272734509316912E+001                  4.6881929527609838E+000                 -1.1680859461299110E-001                 -4.8994915098089686E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1160876531050109E+034                  3.4390924286942732E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9695597166629435E+000                  2.5645032333308774E+040                  6.8244684987536690E+000                  4.0409003250961476E+001                  9.9168479051564979E+000                  9.9637365250357324E-001                  4.9222633031256411E+000                  6.9817644261436831E+000                 -1.7696345686776896E-007                  1.7777696376607043E+001                  1.1314317390363471E+000                  8.0463573050587751E+000                  5.8823590142303739E-001                  8.7999929795607790E-001                  1.2195137612554976E+000                  7.5999859591023489E-001                  2.4000140408400139E-001                  6.5068020819108866E-017                  8.7978784045681611E-018                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799976272953728E+002                  7.2000088179737560E+001                                        0                                        0                                        3 
                                     167                                      837                  4.5198272591778532E+003                  1.7956030949211337E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5090234371778573E+002                  8.3607510831279208E-001                  7.8128486568798466E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3607510831279208E-001                  7.8128486568798466E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7015606256017533E+000                 -4.7861606514447779E+000                 -1.0536049848239340E+001                  4.7015606257430278E+000                  3.8286095377950836E+001                  4.7015512746185868E+000                  3.4628913972988937E-002                 -4.7861606514447779E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4441981316815811E+034                  3.4698095289651953E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9708426839330038E+000                  2.5654663953842323E+040                  6.8246315780699778E+000                  4.0409166330277785E+001                  9.8602802258908380E+000                  9.9388925762160829E-001                  4.9272320928895708E+000                  6.9821934344488179E+000                 -1.7462226243309058E-007                  1.7788091889562754E+001                  1.1392380892660510E+000                  8.0489549633801172E+000                  5.8823596999546379E-001                  8.7999921868651043E-001                  1.2195139380916593E+000                  7.5999843737117689E-001                  2.4000156262328801E-001                  8.5772064095237306E-017                  1.1398240184379509E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799972249872141E+002                  7.2000128418631689E+001                                        0                                        0                                        3 
                                     168                                      833                  4.5826317350241961E+003                  1.7979905954267164E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5077681301081532E+002                  8.3419339330904085E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3419339330904085E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7148314303837955E+000                 -4.6734279769705731E+000                 -1.1138109839567303E+001                  4.7148314305614285E+000                  3.8299366182769234E+001                  4.7148185726538143E+000                  1.8620499135170915E-001                 -4.6734279769705731E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9030362835935079E+034                  3.5049342405133677E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9721245020267233E+000                  2.5664317901973508E+040                  6.8247949740026241E+000                  4.0409329726210430E+001                  9.8040906783103843E+000                  9.9140731940049209E-001                  4.9321959693318034E+000                  6.9826201769257663E+000                 -1.7221237785984599E-007                  1.7798488543010997E+001                  1.1470458197235847E+000                  8.0515528427170651E+000                  5.8823604180625000E-001                  8.7999913567342813E-001                  1.2195141232789914E+000                  7.5999827134508480E-001                  2.4000172864959768E-001                  1.1313058882518482E-016                  1.4774540862122966E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799968078985259E+002                  7.2000170133691498E+001                                        0                                        0                                        3 
                                     169                                      839                  4.6457930045665535E+003                  1.8004508507488526E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5099363396320106E+002                  8.3607510831279230E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3607510831279230E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7281423308224815E+000                 -4.5613363172543773E+000                 -9.8999999999999986E+001                  4.7281423310454818E+000                  3.8312677083253291E+001                  4.7281246870187790E+000                  3.3694141498743785E-001                 -4.5613363172543773E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3074241591576005E+034                  3.5343928293960870E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9734071569142735E+000                  2.5674186072202631E+040                  6.8249619321957153E+000                  4.0409496684403521E+001                  9.7482237450001907E+000                  9.8892548872193697E-001                  4.9371596306889129E+000                  6.9830459591700702E+000                 -1.6996663326869370E-007                  1.7808881509505277E+001                  1.1548499960685710E+000                  8.0541498959817570E+000                  5.8823611612091642E-001                  8.7999904976588950E-001                  1.2195143149234022E+000                  7.5999809953007591E-001                  2.4000190046481296E-001                  1.4897253424170964E-016                  1.9121413407215474E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799963754063106E+002                  7.2000213392917402E+001                                        0                                        0                                        4 
                                     170                                      840                  4.7093134820517043E+003                  1.8029137540347013E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5175917196901347E+002                  8.3806745479105094E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3806745479105094E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7414886993915166E+000                 -4.4498572193581944E+000                 -9.8999999999999986E+001                  4.7414886996710521E+000                  3.8326023451878861E+001                  4.7414645946143148E+000                  4.8579545744763980E-001                 -4.4498572193581944E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6212834221096774E+034                  3.5619549923615736E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9746901949497779E+000                  2.5684061426705880E+040                  6.8251289477084844E+000                  4.0409663699916294E+001                  9.6926586971487225E+000                  9.8644292040731152E-001                  4.9421247673181643E+000                  6.9825670341912938E+000                 -1.6780608116437716E-007                  1.7819273288875291E+001                  1.1626529635753755E+000                  8.0567466906244949E+000                  5.8823619091842039E-001                  8.7999896330021432E-001                  1.2195145078129785E+000                  7.5999792659879206E-001                  2.4000207339629501E-001                  1.9538444282904337E-016                  2.4640301835276385E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799959269311378E+002                  7.2000258259709497E+001                                        0                                        0                                        3 
                                     171                                      840                  4.7731807627501503E+003                  1.8052784254299343E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5006217145343308E+002                  8.3114427429585414E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3114427429585414E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7546698751625405E+000                 -4.3389652117521242E+000                 -1.0837079843903322E+001                  4.7546698755126062E+000                  3.8339204627720413E+001                  4.7546368233071803E+000                  6.3606488158734065E-001                 -4.3389652117521242E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1075027730596554E+034                  3.5862167178622194E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9759716621151844E+000                  2.5693864246506094E+040                  6.8252946729900010E+000                  4.0409829425197806E+001                  9.6374657737021980E+000                  9.8396284871725814E-001                  4.9470849106982708E+000                  6.9829922971287495E+000                 -1.6549662519696095E-007                  1.7829666389912020E+001                  1.1704576694665987E+000                  8.0593437248473361E+000                  5.8823627112444299E-001                  8.7999887058233484E-001                  1.2195147146501861E+000                  7.5999774116309682E-001                  2.4000225883217835E-001                  2.5716695498963688E-016                  3.1867984460046188E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799954616050385E+002                  7.2000304803187731E+001                                        0                                        0                                        3 
                                     172                                      852                  4.8374033779701731E+003                  1.8076879865699371E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5051415627601605E+002                  8.3419339330904108E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3419339330904108E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7679599744917445E+000                 -4.2287196445241575E+000                 -9.8999999999999986E+001                  4.7679599749293722E+000                  3.8352494727137177E+001                  4.7679147627682292E+000                  7.8540412061073650E-001                 -4.2287196445241575E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5238330512303486E+034                  3.6138965471197573E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9772537361309173E+000                  2.5703670302109391E+040                  6.8254603897282387E+000                  4.0409995141936044E+001                  9.5825602612338816E+000                  9.8148155905491119E-001                  4.9520474900229647E+000                  6.9834154939618820E+000                 -1.6344649008476875E-007                  1.7840054257289406E+001                  1.1782576422648268E+000                  8.0619395485359551E+000                  5.8823635414998843E-001                  8.7999877460512488E-001                  1.2195149287584639E+000                  7.5999754920873652E-001                  2.4000245078671673E-001                  3.3787660231016930E-016                  4.1151468364353441E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799949796499612E+002                  7.2000353013705080E+001                                        0                                        0                                        3 
                                     173                                      852                  4.9019784657676737E+003                  1.8100650053206793E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5107449573267036E+002                  8.3607510831279241E-001                  7.8128487234932280E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3607510831279241E-001                  7.8128487234932280E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7812467840014117E+000                 -4.1190952479993408E+000                 -9.8999999999999986E+001                  4.7812467845477249E+000                  3.8365781536755534E+001                  4.7811851057256414E+000                  9.3356385834410072E-001                 -4.1190952479993408E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9295065376211154E+034                  3.6434747627392151E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9785356803399035E+000                  2.5713491322531964E+040                  6.8256262960090712E+000                  4.0410161048216878E+001                  9.5279753252618047E+000                  9.7900062377735364E-001                  4.9570093605780805E+000                  6.9838362303860402E+000                 -1.6133226250807893E-007                  1.7850439136863884E+001                  1.1860551319875854E+000                  8.0645346545093446E+000                  5.8823643972890804E-001                  8.7999867567625345E-001                  1.2195151494514604E+000                  7.5999735135105140E-001                  2.4000264864457282E-001                  4.4287410958153437E-016                  5.2999550310887993E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799944800301111E+002                  7.2000402996832818E+001                                        0                                        0                                        4 
                                     174                                      852                  4.9668940705722262E+003                  1.8123491076768818E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5029133358300507E+002                  8.3419339330904130E-001                  7.8128487234932280E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3419339330904130E-001                  7.8128487234932280E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7944739169675072E+000                 -4.0100967448001565E+000                 -1.0837079843903322E+001                  4.7944739176486113E+000                  3.8379008669856418E+001                  4.7943897742584154E+000                  1.0816640256127337E+000                 -4.0100967448001565E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3413257571099137E+034                  3.6716300153064369E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9798165070734823E+000                  2.5723335033719944E+040                  6.8257925220305982E+000                  4.0410327274238405E+001                  9.4737535610907262E+000                  9.7652208332095947E-001                  4.9619664414908682E+000                  6.9842540647048663E+000                 -1.5915016738281240E-007                  1.7860820400257790E+001                  1.1938501059171442E+000                  8.0671288321775201E+000                  5.8823652896697232E-001                  8.7999857251745761E-001                  1.2195153795807663E+000                  7.5999714503351512E-001                  2.4000285496227111E-001                  5.8062749700226642E-016                  6.8286581083590515E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799939622432649E+002                  7.2000454796244142E+001                                        0                                        0                                        3 
                                     175                                      860                  5.0321634862056217E+003                  1.8147097244114965E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5090597712861558E+002                  8.3607510831279219E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3607510831279219E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8077438209893790E+000                 -3.9017116604428530E+000                 -9.8999999999999986E+001                  4.8077438218372484E+000                  3.8392278574045058E+001                  4.8076293292242172E+000                  1.2286765161646391E+000                 -3.9017116604428530E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7847879376126836E+034                  3.6993997423497766E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9810967520674279E+000                  2.5733360878515638E+040                  6.8259617582805783E+000                  4.0410496510488386E+001                  9.4198982438480225E+000                  9.7404621145805881E-001                  4.9669181852166693E+000                  6.9837286405261993E+000                 -1.5695329589217597E-007                  1.7871198756284628E+001                  1.2016428301292308E+000                  8.0697222912620408E+000                  5.8823662105795138E-001                  8.7999846606073906E-001                  1.2195156170672583E+000                  7.5999693212013053E-001                  2.4000306787580933E-001                  7.5960160744239142E-016                  8.7809944644810325E-017                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799934255201680E+002                  7.2000508495487679E+001                                        0                                        0                                        3 
                                     176                                      857                  5.0978019305208099E+003                  1.8171582793686272E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5112109761273942E+002                  8.3513425081091652E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3513425081091652E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8209825866751803E+000                 -3.7939039468166103E+000                 -1.0138109839567303E+001                  4.8209825877293193E+000                  3.8405517339937127E+001                  4.8208269083807807E+000                  1.3753485034034083E+000                 -3.7939039468166103E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0170068355201475E+035                  3.7270112117599576E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9823765937064781E+000                  2.5743402362427303E+040                  6.8261311924420802E+000                  4.0410665944649885E+001                  9.3663686095328025E+000                  9.7157124526070882E-001                  4.9718681176113693E+000                  6.9841477927481739E+000                 -1.5486698556306505E-007                  1.7881577421848043E+001                  1.2094359653679136E+000                  8.0723158061892164E+000                  5.8823671673979028E-001                  8.7999835545304073E-001                  1.2195158638139689E+000                  7.5999671090478393E-001                  2.4000328909130184E-001                  9.9332113918250870E-016                  1.1287351225604719E-016                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799928690722123E+002                  7.2000564169067985E+001                                        0                                        0                                        3 
                                     177                                      860                  5.1638170293946805E+003                  1.8196432780820724E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5126725682360021E+002                  8.3707128155192145E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3707128155192145E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8342466171413898E+000                 -3.6866858568833494E+000                 -1.0837079843903322E+001                  4.8342466184501252E+000                  3.8418781370657932E+001                  4.8340354256727611E+000                  1.5210330846755096E+000                 -3.6866858568833494E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0588178785656607E+035                  3.7570412129430966E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9836567556448514E+000                  2.5753537784828183E+040                  6.8263021446603949E+000                  4.0410836896868204E+001                  9.3131457030468301E+000                  9.6909639749312004E-001                  4.9768178131465470E+000                  6.9845646673541255E+000                 -1.5284490222112010E-007                  1.7891954676772102E+001                  1.2172276983230848E+000                  8.0749090096426066E+000                  5.8823681522490556E-001                  8.7999824160480800E-001                  1.2195161177898599E+000                  7.5999648320836688E-001                  2.4000351678785675E-001                  1.2964891823514940E-015                  1.4484094355827274E-016                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799922921142374E+002                  7.2000621898821905E+001                                        0                                        0                                        3 
                                     178                                      861                  5.2302080702322610E+003                  1.8221094772999453E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5142817186163626E+002                  8.3806745479105094E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3806745479105094E-001                  7.8128487012887675E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8475145132749597E+000                 -3.5800479045298288E+000                 -9.8999999999999986E+001                  4.8475145148975987E+000                  3.8432049267105405E+001                  4.8472285969894404E+000                  1.6658261447370835E+000                 -3.5800479045298288E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1017771875587387E+035                  3.7898142245764197E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9849368195234929E+000                  2.5763633964909803E+040                  6.8264723681103616E+000                  4.0411007120318168E+001                  9.2602216394830013E+000                  9.6662138146082166E-001                  4.9817678452111442E+000                  6.9844898466152623E+000                 -1.5087489844118821E-007                  1.7902331215415927E+001                  1.2250188116911520E+000                  8.0775020436415019E+000                  5.8823691654738175E-001                  8.7999812447664305E-001                  1.2195163790828316E+000                  7.5999624895208262E-001                  2.4000375104427135E-001                  1.6893702319078067E-015                  1.8556565321355481E-016                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799916939117790E+002                  7.2000681757683012E+001                                        0                                        0                                        3 
                                     179                                      863                  5.2969748305638568E+003                  1.8245603038320266E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5159316635928221E+002                  8.3806745479105071E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3806745479105071E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8607727035498121E+000                 -3.4739905450097561E+000                 -1.0837079843903322E+001                  4.8607727055590022E+000                  3.8445307457766809E+001                  4.8603854242874016E+000                  1.8108190095087320E+000                 -3.4739905450097561E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1374145289340042E+035                  3.8204118743665571E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9862165235042637E+000                  2.5773737404952922E+040                  6.8266426471990513E+000                  4.0411177399406860E+001                  9.2076141793283011E+000                  9.6414711304362410E-001                  4.9867163820455387E+000                  6.9849043191142384E+000                 -1.4888232833025835E-007                  1.7912706659364463E+001                  1.2328090277172978E+000                  8.0800948135387092E+000                  5.8823702285454482E-001                  8.7999800158625441E-001                  1.2195166532304649E+000                  7.5999600317134985E-001                  2.4000399682512596E-001                  2.2031755593298584E-015                  2.3799554295306726E-016                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799910737034017E+002                  7.2000743817881684E+001                                        0                                        0                                        3 
                                     180                                      865                  5.3641200075806937E+003                  1.8270148231075107E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5176538788975770E+002                  8.3806745479105071E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3806745479105071E-001                  7.8128486790843070E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8740748785714150E+000                 -3.3685121280668384E+000                 -9.8999999999999986E+001                  4.8740748810556767E+000                  3.8458609633263485E+001                  4.8735509560191304E+000                  1.9552957254182581E+000                 -3.3685121280668384E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1863546795415443E+035                  3.8428229994123631E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9874960272619173E+000                  2.5783891571497440E+040                  6.8268137139700871E+000                  4.0411348466177898E+001                  9.1553223272409507E+000                  9.6167363891383650E-001                  4.9916633303051148E+000                  6.9853161921703890E+000                 -1.4691378754013278E-007                  1.7923080833426617E+001                  1.2405982078408626E+000                  8.0826872757940151E+000                  5.8823713308165537E-001                  8.7999787416447972E-001                  1.2195169374869863E+000                  7.5999574832784345E-001                  2.4000425166874584E-001                  2.8709899406690556E-015                  3.0505980196010025E-016                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799904306377479E+002                  7.2000808167777592E+001                                        0                                        0                                        3 
                                     181                                      870                  5.4316440646810597E+003                  1.8294585284542000E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5190945192647331E+002                  8.3806745479105027E-001                  7.8128486346753861E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3806745479105027E-001                  7.8128486346753861E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8874139690363885E+000                 -3.2636109681754388E+000                 -9.8999999999999986E+001                  4.8874139721037109E+000                  3.8471948724311517E+001                  4.8867060468124892E+000                  2.0992612911141872E+000                 -3.2636109681754388E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2288038727113418E+035                  3.8621729024346971E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9887754111839895E+000                  2.5794335141410092E+040                  6.8269895860438474E+000                  4.0411524338251652E+001                  9.1033828372501340E+000                  9.5920280710657135E-001                  4.9966049939196449E+000                  6.9852276816285759E+000                 -1.4486758492634702E-007                  1.7933453561252577E+001                  1.2483862151841167E+000                  8.0852793867192148E+000                  5.8823724737385952E-001                  8.7999774204353687E-001                  1.2195172322267049E+000                  7.5999548408599771E-001                  2.4000451591069580E-001                  3.7383580080748156E-015                  3.9080646798338495E-016                  1.0094737566539003E-099                  1.0094736852012935E-099                  2.2799897638479794E+002                  7.2000874894334885E+001                                        0                                        0                                        3 
