                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210127"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                          log_Lnuc_ergs_s                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                        luminosity_ergs_s                                    log_L                             log_L_ergs_s                                   radius                                    log_R                                    log_g                                 log_Ledd                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     538                                      935                  2.0988962504780087E+004                  2.5022186461049438E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  6.6390713755294939E+001                  6.5936394872679527E-001                  7.8128479214783892E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5936394872679527E-001                  7.8128479214783892E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1934298484344978E+000                 -1.1286886690468980E+000                 -5.6349622248393931E+000                  6.1934298691206315E+000                  3.9777964621328437E+001                  5.0206424790220163E+000                  6.1632296683740044E+000                 -1.1286886690468980E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1001876523479387E+035                  1.7241741549915967E+035                  1.8615165539889605E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9453795586374048E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9881776512870140E+000                  5.3617578910132108E+039                  6.1447724474109098E+000                  3.9729307199618717E+001                  4.1618819510619964E+000                  6.1928975758405269E-001                  5.1993098382450196E+000                  6.4505089965364260E+000                 -6.1741174488710116E-009                  1.8287010757279322E+001                  1.7402963363326871E+000                  8.1351294238834200E+000                  5.8838248582566421E-001                  8.7982988896947656E-001                  1.2198917995498364E+000                  7.5965977793840844E-001                  2.4034022181187073E-001                  1.6955292369257948E-011                  1.3429541705086864E-012                  1.0094754578359859E-099                  1.0094753864233753E-099                  7.5977310191593801E+001                  2.4022595399648385E+001                                        0                                        0                                        4 
                                     539                                      936                  2.1370379369730570E+004                  2.5813998921525689E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  6.8789082606484342E+001                  6.8439289851088181E-001                  7.8128473767149010E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8439289851088181E-001                  7.8128473767149010E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2217465158218808E+000                 -1.1941840705834066E+000                 -5.6488377783862873E+000                  6.2217465324893233E+000                  3.9806281284697128E+001                  5.0113696973749979E+000                  6.1941317269384548E+000                 -1.1941840705834066E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1039027170953990E+035                  1.7231057957519381E+035                  1.8673049832379022E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9450590152028646E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9877592398010719E+000                  5.3325363479098877E+039                  6.1423990721842392E+000                  3.9726933824392049E+001                  4.1585305177730687E+000                  6.1893989294260221E-001                  5.2000095675279203E+000                  6.4498113334093734E+000                 -2.3529871710021651E-009                  1.8279576601535393E+001                  1.7344864167746443E+000                  8.1333318082036588E+000                  5.8841886311262415E-001                  8.7978786046385782E-001                  1.2199856229731114E+000                  7.5957572092715753E-001                  2.4042427878825581E-001                  1.8985108378502494E-011                  1.5155882992839656E-012                  1.0094754578359868E-099                  1.0094753864233763E-099                  7.5970789478613028E+001                  2.4029118492724209E+001                                        0                                        0                                        4 
                                     540                                      934                  2.1828079607671149E+004                  2.6605811382001936E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  7.1187188684909202E+001                  7.0892276254311815E-001                  7.8128473815065717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0892276254311815E-001                  7.8128473815065717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2289432270910297E+000                 -1.2820583688795724E+000                 -5.7010953477553663E+000                  6.2289432404816054E+000                  3.9813477992689414E+001                  4.9990716416115921E+000                  6.2025781793792234E+000                 -1.2820583688795724E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1034891109432402E+035                  1.7213782231729176E+035                  1.8737493101770499E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9443968887594989E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9870572738483441E+000                  5.2956087899423630E+039                  6.1393811421534412E+000                  3.9723915894361248E+001                  4.1575249084503421E+000                  6.1883485983265873E-001                  5.2002196337478077E+000                  6.4488308070532616E+000                 -5.9103247696978891E-010                  1.8269722242157449E+001                  1.7268617815308203E+000                  8.1309298849216241E+000                  5.8846008539967665E-001                  8.7974024056614453E-001                  1.2200919459242074E+000                  7.5948048113171285E-001                  2.4051951855403386E-001                  2.0477803701033034E-011                  1.6533446649285007E-012                  1.0094754578359868E-099                  1.0094753864233763E-099                  7.5962839137830656E+001                  2.4037071135205792E+001                                        0                                        0                                        4 
                                     541                                      938                  2.2377319893199841E+004                  2.7397623842478183E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  7.3295384504167558E+001                  7.3063832441097309E-001                  7.8128473821570996E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3063832441097309E-001                  7.8128473821570996E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2259720897221760E+000                 -1.3868676949698850E+000                 -5.7761101825222259E+000                  6.2259721003137924E+000                  3.9810506852521598E+001                  4.9845035227862207E+000                  6.2003226826048925E+000                 -1.3868676949698850E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1000167558018033E+035                  1.7190249451195139E+035                  1.8804973080112337E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9434906799627303E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9861043006024639E+000                  5.2510115031806921E+039                  6.1357082174718229E+000                  3.9720242969679632E+001                  4.1581901372551568E+000                  6.1890434398360961E-001                  5.2000806654459053E+000                  6.4475806635901867E+000                  3.2759981216075558E-010                  1.8258075263733584E+001                  1.7179070540716355E+000                  8.1280780132526562E+000                  5.8851033434815070E-001                  8.7968220211023063E-001                  1.2202215558875638E+000                  7.5936440421986218E-001                  2.4063559543659485E-001                  2.1785707925730959E-011                  1.7840857968289546E-012                  1.0094754578359870E-099                  1.0094753864233763E-099                  7.5953367276993447E+001                  2.4046545190669889E+001                                        0                                        0                                        4 
                                     542                                      934                  2.3036408235834275E+004                  2.8189436302954429E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  7.5165334467464263E+001                  7.4902444832845438E-001                  7.8128473544389668E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4902444832845438E-001                  7.8128473544389668E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2118946652708953E+000                 -1.4964644646831333E+000                 -5.8671423459374799E+000                  6.2118946737713800E+000                  3.9796429425979191E+001                  4.9693572037310210E+000                  6.1863102036310762E+000                 -1.4964644646831333E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0944310848905155E+035                  1.7158183082120000E+035                  1.8876532012767265E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9422470898060407E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9850182342717488E+000                  5.2009811539942101E+039                  6.1315505278828928E+000                  3.9716085280090702E+001                  4.1590834259556022E+000                  6.1899763185057544E-001                  5.1998940897119743E+000                  6.4461571777601048E+000                  3.6877720859812343E-010                  1.8245992059377407E+001                  1.7086515012661678E+000                  8.1251116812935713E+000                  5.8856493306659841E-001                  8.7961915082374076E-001                  1.2203623915816388E+000                  7.5923830164685913E-001                  2.4076169798639335E-001                  2.2627228975344864E-011                  1.8816176617720096E-012                  1.0094754578359868E-099                  1.0094753864233763E-099                  7.5942363648823971E+001                  2.4057550903279857E+001                                        0                                        0                                        3 
                                     543                                      936                  2.3827314246995600E+004                  2.8981248763430680E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  7.6598528918424421E+001                  7.6485820529172488E-001                  7.8128473045004480E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6485820529172488E-001                  7.8128473045004480E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1980816617025205E+000                 -1.6095940807837110E+000                 -5.9604925481793156E+000                  6.1980816684653419E+000                  3.9782616420673151E+001                  4.9537611217078465E+000                  6.1726051623895346E+000                 -1.6095940807837110E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0880742816745950E+035                  1.7113290406412838E+035                  1.8957432225926663E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9409391241112384E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9837810898654435E+000                  5.1490416140830112E+039                  6.1271916495618566E+000                  3.9711726401769667E+001                  4.1619080546938436E+000                  6.1929248150266691E-001                  5.1993043904077911E+000                  6.4446045653827984E+000                  9.7807077815146358E-010                  1.8233604537260213E+001                  1.6992018163433988E+000                  8.1220635958210075E+000                  5.8863278037326561E-001                  8.7954081619917812E-001                  1.2205374104829392E+000                  7.5908163239770787E-001                  2.4091836720967180E-001                  2.3574512567044543E-011                  1.9925721931629741E-012                  1.0094754578359870E-099                  1.0094753864233765E-099                  7.5929573131294092E+001                  2.4070343390156321E+001                                        0                                        0                                        3 
                                     544                                      924                  2.4776401460389185E+004                  2.9773061223906927E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  7.7757784758459636E+001                  7.7398084872630390E-001                  7.8128473092595926E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7398084872630390E-001                  7.8128473092595926E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1810087821888038E+000                 -1.7171654086692130E+000                 -6.0540915325813689E+000                  6.1810087876795334E+000                  3.9765543539887339E+001                  4.9389595385731360E+000                  6.1553946777183182E+000                 -1.7171654086692130E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0794425988221164E+035                  1.7064470183802225E+035                  1.9039804448557908E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9388618117174958E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9825054827930408E+000                  5.1015210203491806E+039                  6.1231649282548348E+000                  3.9707699680462639E+001                  4.1670655770212184E+000                  6.1983033499396167E-001                  5.1982286834252012E+000                  6.4430893127082962E+000                  1.4974192385182721E-009                  1.8221909338065423E+001                  1.6903124186340950E+000                  8.1191803345414488E+000                  5.8870825099623358E-001                  8.7945370111675369E-001                  1.2207321060602776E+000                  7.5890740223283304E-001                  2.4109259735264305E-001                  2.4281123878677683E-011                  2.0849618087743998E-012                  1.0094754578359870E-099                  1.0094753864233763E-099                  7.5914814730245169E+001                  2.4085103656493313E+001                                        0                                        0                                        3 
                                     545                                      927                  2.5915306116461488E+004                  3.0564873684383174E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  7.8515061289018320E+001                  7.8493644400285822E-001                  7.8128472822519524E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8493644400285822E-001                  7.8128472822519524E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1667814804546346E+000                 -1.8185703190468421E+000                 -6.1413180677698120E+000                  6.1667814849467728E+000                  3.9751316237154583E+001                  4.9249790966242672E+000                  6.1411523740883549E+000                 -1.8185703190468421E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0736228446137001E+035                  1.5573743182313249E+035                  1.5636149104177519E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7018338810416359E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9812194758641395E+000                  5.0634913349341893E+039                  6.1199153189075517E+000                  3.9704450071115360E+001                  4.1761639893513527E+000                  6.2077754417812336E-001                  5.1963342650568780E+000                  6.4417147536602908E+000                  2.2134056946204027E-009                  1.8210926260714484E+001                  1.6819944268535738E+000                  8.1164690337215681E+000                  5.8879902733738032E-001                  8.7934894836222210E-001                  1.2209663027582258E+000                  7.5869789672374599E-001                  2.4130210283827214E-001                  2.5087464564534387E-011                  2.1871852689263050E-012                  1.0094754578359868E-099                  1.0094753864233765E-099                  7.5897674993649872E+001                  2.4102245162753011E+001                                        0                                        0                                        3 
                                     546                                      914                  2.7276071349420421E+004                  3.1337832046852188E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  7.9010135228005836E+001                  7.8708979388156264E-001                  7.8128474987779696E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8708979388156264E-001                  7.8128474987779696E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1543587222860836E+000                 -1.9103719828711516E+000                 -6.2198278108125260E+000                  6.1543587260278345E+000                  3.9738893478235646E+001                  4.9122674476822690E+000                  6.1287471711762960E+000                 -1.9103719828711516E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0681123549262443E+035                  1.5527855326421212E+035                  1.5747111532354694E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6991880290897859E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9799998514499233E+000                  5.0376475558778335E+039                  6.1176930278872588E+000                  3.9702227780095065E+001                  4.1889545421726577E+000                  6.2210564749640862E-001                  5.1936780584203079E+000                  6.4405749677180300E+000                  2.6152920728802767E-009                  1.8201013180404527E+001                  1.6745136927677016E+000                  8.1140195997912468E+000                  5.8890421446837216E-001                  8.7922760644598252E-001                  1.2212377003556050E+000                  7.5845521289124374E-001                  2.4154478664808648E-001                  2.5877866263928691E-011                  2.2878732595363107E-012                  1.0094754578359866E-099                  1.0094753864233765E-099                  7.5877773821742636E+001                  2.4122148016784283E+001                                        0                                        0                                        4 
