9.999999999999999547e-07,4.140992904035859555e+07
1.291549665014882683e-06,4.140993881616587192e+07
1.668100537200059127e-06,4.140995144205506146e+07
2.154434690031882236e-06,4.140996774901359528e+07
2.782559402207125977e-06,4.140998881024012715e+07
3.593813663804625731e-06,4.141001601181480289e+07
4.641588833612781958e-06,4.141005114393667132e+07
5.994842503189408736e-06,4.141009651867589355e+07
7.742636826811276894e-06,4.141015512223379314e+07
1.000000000000000082e-05,4.141023081129864603e+07
1.291549665014882683e-05,4.141032856690800190e+07
1.668100537200059254e-05,4.141045482220258564e+07
2.154434690031882321e-05,4.141061788563168049e+07
2.782559402207125977e-05,4.141082848755776882e+07
3.593813663804625562e-05,4.141110048606166989e+07
4.641588833612772302e-05,4.141145177841884643e+07
5.994842503189408905e-05,4.141190547789537907e+07
7.742636826811278249e-05,4.141249143319509923e+07
1.000000000000000048e-04,4.141324819003368169e+07
1.291549665014884106e-04,4.141422552317778766e+07
1.668100537200059119e-04,4.141548770413588732e+07
2.154434690031882321e-04,4.141711771797584742e+07
2.782559402207123063e-04,4.141922270232618600e+07
3.593813663804625697e-04,4.142194096141593903e+07
4.641588833612777317e-04,4.142545100641824305e+07
5.994842503189408769e-04,4.142998320065027475e+07
7.742636826811269846e-04,4.143583474856311083e+07
1.000000000000000021e-03,4.144338896932245046e+07
1.291549665014882697e-03,4.145314004745125771e+07
1.668100537200057493e-03,4.146572476314772666e+07
2.154434690031882104e-03,4.148196308131693304e+07
2.782559402207123063e-03,4.150290865776117891e+07
3.593813663804625805e-03,4.152992053119464219e+07
4.641588833612777208e-03,4.156473531928946823e+07
5.994842503189408769e-03,4.160958198060169816e+07
7.742636826811269413e-03,4.166730721734625101e+07
1.000000000000000021e-02,4.174153439237149060e+07
1.291549665014882740e-02,4.183686781250938773e+07
1.668100537200059227e-02,4.195910687077972293e+07
2.154434690031882191e-02,4.211552438615504652e+07
2.782559402207126012e-02,4.231515253942272812e+07
3.593813663804625719e-02,4.256908335219565034e+07
4.641588833612772524e-02,4.289073088480401784e+07
5.994842503189409116e-02,4.329600630892477930e+07
7.742636826811262474e-02,4.380327172615385801e+07
1.000000000000000056e-01,4.443298848827040195e+07
1.291549665014882775e-01,4.520680670232298225e+07
1.668100537200059019e-01,4.614592521351837367e+07
2.154434690031882260e-01,4.726851492449257523e+07
2.782559402207120391e-01,4.858605096180066466e+07
3.593813663804625858e-01,5.009868704919058084e+07
4.641588833612772524e-01,5.179013812289486825e+07
5.994842503189409255e-01,5.362323228998805583e+07
7.742636826811262196e-01,5.553826505985072255e+07
1.000000000000000000e+00,5.745695476090910286e+07
1.291549665014882775e+00,5.929410379109984636e+07
1.668100537200055689e+00,6.097514663327306509e+07
2.154434690031882038e+00,6.245170526116174459e+07
2.782559402207120058e+00,6.370703215677607805e+07
3.593813663804625858e+00,6.474882864036452025e+07
4.641588833612772191e+00,6.559935257540348917e+07
5.994842503189408589e+00,6.628507172843204439e+07
7.742636826811262196e+00,6.683274534822897613e+07
1.000000000000000000e+01,6.726689976122078300e+07
1.291549665014882642e+01,6.760899864356917143e+07
1.668100537200055555e+01,6.787726828461445868e+07
2.154434690031882127e+01,6.808685408938813210e+07
2.782559402207120058e+01,6.825015159967334569e+07
3.593813663804625946e+01,6.837713577473530173e+07
4.641588833612772902e+01,6.847573871181510389e+07
5.994842503189408944e+01,6.855221265753702819e+07
7.742636826811261130e+01,6.861146522668646276e+07
1.000000000000000000e+02,6.865733191314743459e+07
1.291549665014882748e+02,6.869279382896928489e+07
1.668100537200055840e+02,6.872015852144499123e+07
2.154434690031877722e+02,6.874121497373421490e+07
2.782559402207126027e+02,6.875735335697364807e+07
3.593813663804625662e+02,6.876964147390545905e+07
4.641588833612772760e+02,6.877890713009901345e+07
5.994842503189396439e+02,6.878588770303508639e+07
7.742636826811277615e+02,6.879132807723118365e+07
1.000000000000000000e+03,6.879587744847290218e+07
1.291549665014882748e+03,6.879989918516744673e+07
1.668100537200055669e+03,6.880339592115718126e+07
2.154434690031877835e+03,6.880616163376191258e+07
2.782559402207125913e+03,6.880809327644369006e+07
3.593813663804625776e+03,6.880932772164849937e+07
4.641588833612772760e+03,6.881009746960948408e+07
5.994842503189396666e+03,6.881058996236504614e+07
7.742636826811245555e+03,6.881092335908372700e+07
1.000000000000000000e+04,6.881116382858556509e+07
1.291549665014882703e+04,6.881134520937134326e+07
1.668100537200055624e+04,6.881148476980644464e+07
2.154434690031877835e+04,6.881159273295500875e+07
2.782559402207125822e+04,6.881167632037328184e+07
3.593813663804625685e+04,6.881174103925593197e+07
4.641588833612772578e+04,6.881179114890727401e+07
5.994842503189396666e+04,6.881182994709332287e+07
7.742636826811246283e+04,6.881185998718139529e+07
1.000000000000000000e+05,6.881188324616758525e+07
