9.999999999999999547e-07,8.218660502869260311e+07
1.291549665014882683e-06,8.218662450073526800e+07
1.668100537200059127e-06,8.218664964983882010e+07
2.154434690031882236e-06,8.218668213112305105e+07
2.782559402207125977e-06,8.218672408225172758e+07
3.593813663804625731e-06,8.218677826412689686e+07
4.641588833612781958e-06,8.218684824258583784e+07
5.994842503189408736e-06,8.218693862298451364e+07
7.742636826811276894e-06,8.218705535337649286e+07
1.000000000000000082e-05,8.218720611579705775e+07
1.291549665014882683e-05,8.218740083183488250e+07
1.668100537200059254e-05,8.218765231541125476e+07
2.154434690031882321e-05,8.218797711582969129e+07
2.782559402207125977e-05,8.218839660656027496e+07
3.593813663804625562e-05,8.218893839102417231e+07
4.641588833612772302e-05,8.218963811821289361e+07
5.994842503189408905e-05,8.219054182660783827e+07
7.742636826811278249e-05,8.219170897086982429e+07
1.000000000000000048e-04,8.219321632889908552e+07
1.291549665014884106e-04,8.219516304532773793e+07
1.668100537200059119e-04,8.219767714055125415e+07
2.154434690031882321e-04,8.220092390968494117e+07
2.782559402207123063e-04,8.220511675669138134e+07
3.593813663804625697e-04,8.221053116539333761e+07
4.641588833612777317e-04,8.221752270658181608e+07
5.994842503189408769e-04,8.222655023395007849e+07
7.742636826811269846e-04,8.223820574034766853e+07
1.000000000000000021e-03,8.225325274868291616e+07
1.291549665014882697e-03,8.227267561240880191e+07
1.668100537200057493e-03,8.229774286930644512e+07
2.154434690031882104e-03,8.233008749097988009e+07
2.782559402207123063e-03,8.237181378725993633e+07
3.593813663804625805e-03,8.242561636299982667e+07
4.641588833612777208e-03,8.249496320693296194e+07
5.994842503189408769e-03,8.258429243122158945e+07
7.742636826811269413e-03,8.269927449211102724e+07
1.000000000000000021e-02,8.284773901121123135e+07
1.291549665014882740e-02,8.303762966674534976e+07
1.668100537200059227e-02,8.328051341668087244e+07
2.154434690031882191e-02,8.359208515878023207e+07
2.782559402207126012e-02,8.398973180615928769e+07
3.593813663804625719e-02,8.449555226034809649e+07
4.641588833612772524e-02,8.513626399757795036e+07
5.994842503189409116e-02,8.594404741589437425e+07
7.742636826811262474e-02,8.695403491362154484e+07
1.000000000000000056e-01,8.820844481824944913e+07
1.291549665014882775e-01,8.974991882431851327e+07
1.668100537200059019e-01,9.162067177052062750e+07
2.154434690031882260e-01,9.385677275384823978e+07
2.782559402207120391e-01,9.648242848749610782e+07
3.593813663804625858e-01,9.949460599365451932e+07
4.641588833612772524e-01,1.028631903099973202e+08
5.994842503189409255e-01,1.065130908773989826e+08
7.742636826811262196e-01,1.103247599656337947e+08
1.000000000000000000e+00,1.141416486142382473e+08
1.291549665014882775e+00,1.177937313860598356e+08
1.668100537200055689e+00,1.211327796499312669e+08
2.154434690031882038e+00,1.240635080913662463e+08
2.782559402207120058e+00,1.265538124129084200e+08
3.593813663804625858e+00,1.286203239176585078e+08
4.641588833612772191e+00,1.303066648995807767e+08
5.994842503189408589e+00,1.316662474892221689e+08
7.742636826811262196e+00,1.327525864068881571e+08
1.000000000000000000e+01,1.336147057524398714e+08
1.291549665014882642e+01,1.342950860473112464e+08
1.668100537200055555e+01,1.348292364681071639e+08
2.154434690031882127e+01,1.352492406627559662e+08
2.782559402207120058e+01,1.355768472576347291e+08
3.593813663804625946e+01,1.358323321451256573e+08
4.641588833612772902e+01,1.360312308676503897e+08
5.994842503189408944e+01,1.361859026440709531e+08
7.742636826811261130e+01,1.363059616451030076e+08
1.000000000000000000e+02,1.363992112999922633e+08
1.291549665014882748e+02,1.364715090605010688e+08
1.668100537200055840e+02,1.365275444313677549e+08
2.154434690031877722e+02,1.365709396674574316e+08
2.782559402207126027e+02,1.366044878919577301e+08
3.593813663804625662e+02,1.366302945282061994e+08
4.641588833612772760e+02,1.366499740149777234e+08
5.994842503189396439e+02,1.366649944378542602e+08
7.742636826811277615e+02,1.366768777286936641e+08
1.000000000000000000e+03,1.366869465486680865e+08
1.291549665014882748e+03,1.366958976496173143e+08
1.668100537200055669e+03,1.367036580209704936e+08
2.154434690031877835e+03,1.367097589219121635e+08
2.782559402207125913e+03,1.367140265841711760e+08
3.593813663804625776e+03,1.367168292105339468e+08
4.641588833612772760e+03,1.367187094519283772e+08
5.994842503189396666e+03,1.367200697116287053e+08
7.742636826811245555e+03,1.367211334208593369e+08
1.000000000000000000e+04,1.367219998026530147e+08
1.291549665014882703e+04,1.367227040778455436e+08
1.668100537200055624e+04,1.367232642447071671e+08
2.154434690031877835e+04,1.367237018616347611e+08
2.782559402207125822e+04,1.367240412560047507e+08
3.593813663804625685e+04,1.367243040781185329e+08
4.641588833612772578e+04,1.367245075742737353e+08
5.994842503189396666e+04,1.367246651348208785e+08
7.742636826811246283e+04,1.367247871287425160e+08
1.000000000000000000e+05,1.367248815845125318e+08
