1.000000000000000082e-05,7.347931107273420691e+07
1.500000000000000038e-05,7.349740977008356154e+07
2.000000000000000164e-05,7.351549701739732921e+07
3.000000000000000076e-05,7.355163720907025039e+07
5.000000000000000240e-05,7.362378070956756175e+07
6.999999999999999387e-05,7.369574232335700095e+07
1.000000000000000048e-04,7.380334533301965892e+07
1.499999999999999869e-04,7.398178472179621458e+07
2.000000000000000096e-04,7.415911025777935982e+07
2.999999999999999737e-04,7.451046438016285002e+07
5.000000000000000104e-04,7.520028721120803058e+07
6.999999999999999929e-04,7.587348094947369397e+07
1.000000000000000021e-03,7.685345274976105988e+07
1.500000000000000031e-03,7.841196210200904310e+07
2.000000000000000042e-03,7.988391929010525346e+07
3.000000000000000062e-03,8.259555364330497384e+07
5.000000000000000104e-03,8.724046348512776196e+07
7.000000000000000146e-03,9.106192310570575297e+07
1.000000000000000021e-02,9.563993944848375022e+07
1.499999999999999944e-02,1.011343809936236441e+08
2.000000000000000042e-02,1.049061811564281583e+08
2.999999999999999889e-02,1.096086297666269541e+08
5.000000000000000278e-02,1.141406497249995768e+08
7.000000000000000666e-02,1.163068313791707307e+08
1.000000000000000056e-01,1.180252078803430349e+08
1.499999999999999944e-01,1.194204758668304682e+08
2.000000000000000111e-01,1.201381082512582690e+08
2.999999999999999889e-01,1.208687429370955080e+08
5.000000000000000000e-01,1.214603505297699571e+08
6.999999999999999556e-01,1.217138925075825304e+08
1.000000000000000000e+00,1.219027906027272493e+08
1.500000000000000000e+00,1.220482557721172869e+08
2.000000000000000000e+00,1.221198057310075462e+08
3.000000000000000000e+00,1.221891021116942316e+08
5.000000000000000000e+00,1.222416796760063022e+08
7.000000000000000000e+00,1.222634843339121193e+08
1.000000000000000000e+01,1.222798465457313806e+08
1.500000000000000000e+01,1.222927869958776981e+08
2.000000000000000000e+01,1.222994286170351654e+08
3.000000000000000000e+01,1.223062249652540982e+08
5.000000000000000000e+01,1.223117213478314728e+08
7.000000000000000000e+01,1.223140921368887424e+08
1.000000000000000000e+02,1.223158770832098722e+08
1.500000000000000000e+02,1.223172679772704095e+08
2.000000000000000000e+02,1.223179611956948489e+08
3.000000000000000000e+02,1.223186416419461668e+08
5.000000000000000000e+02,1.223191905234824419e+08
7.000000000000000000e+02,1.223194333705197275e+08
1.000000000000000000e+03,1.223195719667686671e+08
1.500000000000000000e+03,1.223196139853619486e+08
2.000000000000000000e+03,1.223196176303981543e+08
3.000000000000000000e+03,1.223196179630144536e+08
5.000000000000000000e+03,1.223196179653751552e+08
7.000000000000000000e+03,1.223196179653752744e+08
1.000000000000000000e+04,1.223196179653752744e+08
1.500000000000000000e+04,1.223196179653752744e+08
