                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210127"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                          log_Lnuc_ergs_s                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                        luminosity_ergs_s                                    log_L                             log_L_ergs_s                                   radius                                    log_R                                    log_g                                 log_Ledd                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     280                                     3080                  1.7140884499283422E+002                  9.1181444051272731E-001                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.7165244312978172E+002                  9.0480439388677747E-001                  7.8128708853803358E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0480439388677747E-001                  7.8128708853803358E-008                  9.9002832921171335E-001                  9.7281979621103398E-001                  3.5013780713493201E+000                 -1.5778249760670477E+001                 -1.2041199826559247E+001                  3.5013780713493206E+000                  3.7085912823557130E+001                  3.5013780713493201E+000                 -1.4535915859347583E+001                 -1.5778249760670477E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.7681017647137154E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8598606312759074E+000                  2.4101918895005595E+040                  6.7975168684723197E+000                  4.0382051620680130E+001                  1.5932943208421495E+001                  1.2022960081369718E+000                  4.5104185918588433E+000                  6.9516518329858847E+000                 -2.6985080073838248E-007                  1.6878012769485498E+001                  4.5500131670286048E-001                  7.8216406621152199E+000                  5.8823411459458430E-001                  8.8000136356711101E-001                  1.2195091533963796E+000                  7.6000272695564053E-001                  2.3999727250861488E-001                  2.6117674577499550E-028                  1.7481222225824835E-029                  1.0000014777718310E-099                  1.0000003560648559E-099                  2.2800081538247196E+002                  7.1999031381233834E+001                                        0                                        0                                        3 
                                     290                                     3078                  2.7920707236988045E+002                  1.1237074312121083E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.6960720968682591E+002                  8.9837274148877722E-001                  7.8128709838139155E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9837274148877722E-001                  7.8128709838139155E-008                  9.9023506337577283E-001                  9.7281979621103398E-001                  3.5395753824501890E+000                 -1.5485732993282070E+001                 -1.2041199826559247E+001                  3.5395753824501890E+000                  3.7124110134657997E+001                  3.5395753824501890E+000                 -1.4044679877649179E+001                 -1.5485732993282070E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.3813774805518044E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8630743058867703E+000                  2.4354854089785914E+040                  6.8020507798444791E+000                  4.0386585532052287E+001                  1.5781039780799290E+001                  1.1981356146013256E+000                  4.5187393789301362E+000                  6.9540082939055416E+000                 -3.5910103114462226E-007                  1.6906237887025156E+001                  4.7626332534840704E-001                  7.8286856523940678E+000                  5.8823412193784153E-001                  8.8000135507384813E-001                  1.2195091723267371E+000                  7.6000270999123187E-001                  2.3999728953937371E-001                  6.1382648045311008E-028                  6.9001410189345100E-029                  1.0000014777718312E-099                  1.0000003560648557E-099                  2.2800081079298297E+002                  7.1999035987400219E+001                                        0                                        0                                        3 
                                     300                                     3075                  4.5479902572048394E+002                  1.3356004219114890E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.6707152418404826E+002                  8.9011725790786511E-001                  7.8128711002659242E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9011725790786511E-001                  7.8128711002659242E-008                  9.9033577266745820E-001                  9.7281979621103409E-001                  3.6010113926985854E+000                 -1.5013755375428730E+001                 -9.8999999999999986E+001                  3.6010113926985854E+000                  3.7185546144906390E+001                  3.6010113926985854E+000                 -1.3339715015514708E+001                 -1.5013755375428730E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.4091157951902946E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8683486367163926E+000                  2.4597543704495411E+040                  6.8063569886823734E+000                  4.0390891740890183E+001                  1.5478898675194541E+001                  1.1897400573610271E+000                  4.5355304934107332E+000                  6.9567249582635942E+000                 -4.0862232870568892E-007                  1.6951648564311409E+001                  5.1045410920753487E-001                  7.8400222141558702E+000                  5.8823413552441273E-001                  8.8000133936169600E-001                  1.2195092073551095E+000                  7.6000267859699655E-001                  2.3999732102381810E-001                  2.0901374290243947E-027                  3.6859299631928582E-028                  1.0000014777718308E-099                  1.0000003560648559E-099                  2.2800080237480535E+002                  7.1999044427100827E+001                                        0                                        0                                        3 
                                     310                                     3077                  7.4081981503863756E+002                  1.5474934126108699E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.6409585196770388E+002                  8.8000446970607571E-001                  7.8128711839316353E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8000446970607571E-001                  7.8128711839316353E-008                  9.9043648195914324E-001                  9.7281979621103376E-001                  3.6983972131715457E+000                 -1.4246634905575391E+001                 -9.8999999999999986E+001                  3.6983972131715457E+000                  3.7282931965379355E+001                  3.6983972131715457E+000                 -1.2267873002459847E+001                 -1.4246634905575391E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1151219703768767E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8769296525351002E+000                  2.4820357436569153E+040                  6.8102732792503007E+000                  4.0394808031458112E+001                  1.4946385208763779E+001                  1.1745361710075755E+000                  4.5659382661176364E+000                  6.9598251544944665E+000                 -4.1629217530814458E-007                  1.7023772092254749E+001                  5.6472878931025772E-001                  7.8580309714507024E+000                  5.8823416254340544E-001                  8.8000130812027000E-001                  1.2195092770212910E+000                  7.6000261615088760E-001                  2.3999738358015399E-001                  1.3612702343335178E-026                  3.3685439484576943E-027                  1.0000014777718312E-099                  1.0000003560648559E-099                  2.2800078580150469E+002                  7.1999061023483222E+001                                        0                                        0                                        3 
                                     320                                     3083                  1.1653467340186839E+003                  1.6514067460982249E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.6096996455864547E+002                  8.6980552747231354E-001                  7.8128712771461050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6980552747231354E-001                  7.8128712771461050E-008                  9.9063445045978993E-001                  9.7281979621103365E-001                  3.8363103415110387E+000                 -1.3059521158354029E+001                 -9.8999999999999986E+001                  3.8363103415110382E+000                  3.7420845093718846E+001                  3.8363103415110373E+000                 -1.0701227787446619E+001                 -1.3059521158354029E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.3908027716607394E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8893773969335141E+000                  2.5009410259662720E+040                  6.8135686986592772E+000                  4.0398103450867083E+001                  1.4167342456851721E+001                  1.1512883919152361E+000                  4.6124338243023155E+000                  6.9636246491606570E+000                 -3.8767033296078075E-007                  1.7126393888222637E+001                  6.4191361116312684E-001                  7.8836597940033100E+000                  5.8823421614946858E-001                  8.8000124614427711E-001                  1.2195094152510304E+000                  7.6000249223465877E-001                  2.3999750760365535E-001                  2.2247205659800839E-025                  6.2585538129284171E-026                  1.0000014777718310E-099                  1.0000003560648561E-099                  2.2800075329232817E+002                  7.1999093546146568E+001                                        0                                        0                                        3 
                                     330                                     3093                  1.6237274721752751E+003                  1.6697218470293802E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5865499415058252E+002                  8.6207949338278644E-001                  7.8128713737367025E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6207949338278644E-001                  7.8128713737367025E-008                  9.9082903553767454E-001                  9.7281979621103343E-001                  3.9766550992432608E+000                 -1.1698047901889009E+001                 -9.8999999999999986E+001                  3.9766550992432603E+000                  3.7561189851451068E+001                  3.9766550992432119E+000                 -8.9745930167991848E+000                 -1.1698047901889009E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7056023797464789E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9022718087603891E+000                  2.5142860007428436E+040                  6.8158799250720365E+000                  4.0400414677279841E+001                  1.3386134411026308E+001                  1.1266551814678669E+000                  4.6617002451970535E+000                  6.9666484912172280E+000                 -3.4771121674366909E-007                  1.7231547481040298E+001                  7.2096799693604374E-001                  7.9099250550150160E+000                  5.8823429674576100E-001                  8.8000115296998616E-001                  1.2195096230874412E+000                  7.6000230590931805E-001                  2.3999769399872045E-001                  5.2182317635470939E-024                  1.4164941437553335E-024                  1.0000014777718310E-099                  1.0000003560648559E-099                  2.2800070489883865E+002                  7.1999141931872572E+001                                        0                                        0                                        3 
                                     340                                     3104                  2.1035010204212135E+003                  1.6904653626353192E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5676948829926556E+002                  8.5555772904189198E-001                  7.8128714773789842E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5555772904189198E-001                  7.8128714773789842E-008                  9.9082903553767454E-001                  9.7305988549422606E-001                  4.1147576682088154E+000                 -1.0293034552179916E+001                 -9.8999999999999986E+001                  4.1147576682088172E+000                  3.7699292420416626E+001                  4.1147576682066394E+000                 -7.1852621788783404E+000                 -1.0293034552179916E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0459095505843995E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9151205272592327E+000                  2.5249869200518224E+040                  6.8177243805185395E+000                  4.0402259132726350E+001                  1.2643868552242084E+001                  1.1018799721934307E+000                  4.7112506637459255E+000                  6.9696171165942866E+000                 -3.0790105587479944E-007                  1.7335803420567750E+001                  7.9932130698143222E-001                  7.9359692309327636E+000                  5.8823441384581687E-001                  8.8000101759908600E-001                  1.2195099250632537E+000                  7.6000203518153264E-001                  2.3999796476854876E-001                  1.4344813213751683E-022                  3.5540650004688531E-023                  1.0000014777718310E-099                  1.0000003560648559E-099                  2.2800063512019540E+002                  7.1999211678751720E+001                                        0                                        0                                        3 
                                     350                                     3128                  2.6076454106158562E+003                  1.7125737010406119E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5506253471746427E+002                  8.4966686930832247E-001                  7.8128716159459828E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5020844905821424E-001                  7.8128716159459828E-008                  9.9092385432259911E-001                  9.7305988549422584E-001                  4.2511122106885084E+000                 -8.9241228085248565E+000                 -1.1138109839567303E+001                  4.2511122106885377E+000                  3.7835646962896348E+001                  4.2511122105960721E+000                 -5.4208282756820569E+000                 -8.9241228085248565E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3964919597141207E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9279312917954341E+000                  2.5345468716896641E+040                  6.8193655748875939E+000                  4.0403900327095400E+001                  1.1942054265277093E+001                  1.0770790403055546E+000                  4.7608525275216778E+000                  6.9727015597531672E+000                 -2.7117998185851173E-007                  1.7439520019773248E+001                  8.7724920154231234E-001                  7.9618810661840342E+000                  5.8823458373364568E-001                  8.8000082120667766E-001                  1.2195103631711550E+000                  7.6000164240445389E-001                  2.3999835756884177E-001                  3.7876799789858074E-021                  8.3183046197190023E-022                  1.0000014777718312E-099                  1.0000003560648559E-099                  2.2800053457200409E+002                  7.1999312163672428E+001                                        0                                        0                                        3 
                                     360                                     3241                  3.1385792082166276E+003                  1.7352336057092221E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5352039511116610E+002                  8.4497746220150904E-001                  7.8128717399391576E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4497746220150904E-001                  7.8128717399391576E-008                  9.9092385432259888E-001                  9.7293984085262919E-001                  4.3860318370314069E+000                 -7.6182590113630546E+000                 -1.1138109839567303E+001                  4.3860318370318367E+000                  3.7970566589239645E+001                  4.3860318336263644E+000                 -3.7196299530279266E+000                 -7.6182590113630546E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.7421391314813349E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9407095051527836E+000                  2.5436827078510610E+040                  6.8209281854197563E+000                  4.0405462937627561E+001                  1.1279865439305748E+001                  1.0523039188569367E+000                  4.8104027704189134E+000                  6.9754816967850637E+000                 -2.3833740078423228E-007                  1.7542882866699390E+001                  9.5489541260269550E-001                  7.9877064110235194E+000                  5.8823482968342489E-001                  8.8000053688739488E-001                  1.2195109974304343E+000                  7.6000107376973891E-001                  2.3999892621510854E-001                  8.7933288290333408E-020                  1.6821554405506034E-020                  1.0000014777718312E-099                  1.0000003560648559E-099                  2.2800038989191486E+002                  7.1999456739607041E+001                                        0                                        0                                        3 
                                     370                                     3460                  3.6982048464871864E+003                  1.7582276512783006E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5218065067980694E+002                  8.4020287242369351E-001                  7.8128719361039175E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4020287242369351E-001                  7.8128719361039175E-008                  9.9101867310752356E-001                  9.7317993013582171E-001                  4.5196686336580525E+000                 -6.3803873979023225E+000                 -9.8999999999999986E+001                  4.5196686336635192E+000                  3.8104203385871330E+001                  4.5196685271126196E+000                 -2.0905808923737359E+000                 -6.3803873979023225E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3335986637684184E+034                  3.0736574919397417E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9534517338514430E+000                  2.5527588425133273E+040                  6.8224750370137430E+000                  4.0407009789221554E+001                  1.0655967499950204E+001                  1.0275928872566111E+000                  4.8598248336195651E+000                  6.9781898157997233E+000                 -2.0925321774011009E-007                  1.7645971532895093E+001                  1.0323235628078711E+000                  8.0134646836556893E+000                  5.8823518469351133E-001                  8.8000012649495352E-001                  1.2195119129375167E+000                  7.6000025298676255E-001                  2.3999974700380614E-001                  1.7585555278306647E-018                  2.8882307358731389E-019                  1.0000014777718314E-099                  1.0000003560648559E-099                  2.2800018220164719E+002                  7.1999664290888219E+001                                        0                                        0                                        3 
                                     380                                     3807                  4.2883769961911321E+003                  1.7813696541096202E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5078547120213497E+002                  8.3571017115071355E-001                  7.8128725569186479E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3571017115071355E-001                  7.8128725569186479E-008                  9.9101867310752345E-001                  9.7317993013582105E-001                  4.6521404271593285E+000                 -5.2088996015735880E+000                 -9.8999999999999986E+001                  4.6521404272191340E+000                  3.8236675179426939E+001                  4.6521375860767264E+000                 -5.3216144407395360E-001                 -5.2088996015735880E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5535245457381270E+034                  3.3847420513750499E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9661546871427760E+000                  2.5620165795508552E+040                  6.8240471836552477E+000                  4.0408581935863054E+001                  1.0068691952411486E+001                  1.0029730539946975E+000                  4.9090645001433924E+000                  6.9808890224912927E+000                 -1.8361543988401300E-007                  1.7748812341578386E+001                  1.1095561520022406E+000                  8.0391621342727735E+000                  5.8823569567407130E-001                  8.7999953580150680E-001                  1.2195132306653360E+000                  7.5999907160093216E-001                  2.4000092839282283E-001                  3.0480142070131306E-017                  4.2406251083190176E-018                  1.0000014777718314E-099                  1.0000003560648557E-099                  2.2799988477311950E+002                  7.1999961612750170E+001                                        0                                        0                                        3 
                                     390                                     3943                  4.9113654437842570E+003                  1.8052050702871965E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5082429095618053E+002                  8.3605831220090521E-001                  7.8128726531527742E-008                  8.3643368196068602E-001                  8.3643368196068602E-001                  8.3643368196068602E-001                  7.8128726531527742E-008                  9.9097126371506117E-001                  9.7323995245661976E-001                  4.7835437958484022E+000                 -4.0999962543365012E+000                 -1.0235019852575359E+001                  4.7835437964162670E+000                  3.8368078548624077E+001                  4.7834786145228891E+000                  9.5985008223278112E-001                 -4.0999962543365012E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4966609581646083E+034                  3.6731544673723889E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9788231313800990E+000                  2.5715865813558888E+040                  6.8256663987211592E+000                  4.0410201150928970E+001                  9.5158102423290103E+000                  9.7844577305300784E-001                  4.9581190620267712E+000                  6.9833383895691332E+000                 -1.6077926925077939E-007                  1.7851467716507887E+001                  1.1866418634073159E+000                  8.0648141466814245E+000                  5.8823642748741622E-001                  8.7999868982735618E-001                  1.2195151178827905E+000                  7.5999737965329106E-001                  2.4000262034243419E-001                  4.6499671267273319E-016                  5.4625699002766002E-017                  1.0000014777718310E-099                  1.0000003560648561E-099                  2.2799945955971785E+002                  7.2000386893775826E+001                                        0                                        0                                        3 
                                     400                                     4100                  5.5696840601276399E+003                  1.8291809547986695E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5213074660135086E+002                  8.3976176998643637E-001                  7.8128727307851835E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4043582200450284E-001                  7.8128727307851835E-008                  9.9090014962636741E-001                  9.7323995245661932E-001                  4.9149861984390890E+000                 -3.0497859376502587E+000                 -9.7956871587450962E+000                  4.9149862031489953E+000                  3.8499520955356800E+001                  4.9136796644783107E+000                  2.3926694867726255E+000                 -3.0497859376502587E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2726258731243729E+035                  3.9396323021932178E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9914659154454606E+000                  2.5815926017596059E+040                  6.8273529556034447E+000                  4.0411887707811253E+001                  8.9950479619583383E+000                  9.5400348336342844E-001                  5.0070036414059302E+000                  6.9858435221036901E+000                 -1.4098267392228771E-007                  1.7953982072238425E+001                  1.2636134944785389E+000                  8.0904318913661957E+000                  5.8823746236811880E-001                  8.7999749351190082E-001                  1.2195177866595857E+000                  7.5999498702281321E-001                  2.4000501297408980E-001                  6.4032497060850412E-015                  6.4484430126939489E-016                  1.0000014777718308E-099                  1.0000003560648557E-099                  2.2799885207814975E+002                  7.2000994714286961E+001                                        0                                        0                                        3 
                                     410                                     4522                  6.2657287625228855E+003                  1.8537097311456423E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5249719938494397E+002                  8.4155009374943768E-001                  7.8128736937084507E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4198549423459101E-001                  7.8128736937084507E-008                  9.9101571002049893E-001                  9.7317993013582982E-001                  5.0659149322144437E+000                 -2.0553789912184515E+000                 -8.4810539867101991E+000                  5.0659149650610527E+000                  3.8650449717268863E+001                  5.0428169316200195E+000                  3.7802071938365205E+000                 -2.0553789912184515E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7131570753035520E+035                  4.1827684946284082E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0040834839774107E+000                  2.5921008253122588E+040                  6.8291171381331548E+000                  4.0413651890340965E+001                  8.5045323516823963E+000                  9.2965043756438215E-001                  5.0557097330040230E+000                  6.9880975377523455E+000                 -1.2365374896590469E-007                  1.8056305705122110E+001                  1.3404338621088772E+000                  8.1160029430395095E+000                  5.8823896186758118E-001                  8.7999576010775460E-001                  1.2195216536113911E+000                  7.5999152021481287E-001                  2.4000847978165685E-001                  8.2707708655006991E-014                  7.3022622562548648E-015                  1.0000014777718310E-099                  1.0000003560648557E-099                  2.2799797233875296E+002                  7.2001875257123345E+001                                        0                                        0                                        3 
                                     420                                     6078                  7.0051655492616446E+003                  1.8827920680381922E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.4915610053380607E+002                  8.3017407087986195E-001                  7.8128716221326877E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3017407087986195E-001                  7.8128716221326877E-008                  9.9279694890155723E-001                  9.7239340870408930E-001                  5.4548737911322931E+000                 -1.1161048268656995E+000                 -6.5027869723548628E+000                  5.4548739077615256E+000                  3.9039408659969332E+001                  5.1705313391627126E+000                  5.1364893299704821E+000                 -1.1161048268656995E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2634119561707488E+035                  4.3985871560609292E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0166438777010951E+000                  2.6029958215022221E+040                  6.8309387187443038E+000                  4.0415473470952115E+001                  8.0434143280340926E+000                  9.0544044042258776E-001                  5.1041297272876118E+000                  6.9904742391215615E+000                 -1.0667284559570934E-007                  1.8158053372032985E+001                  1.4168143420755397E+000                  8.1414310249609159E+000                  5.8824172789230844E-001                  8.7999256263893744E-001                  1.2195287867283229E+000                  7.5998512527737794E-001                  2.4001487470705390E-001                  1.0287685500238841E-012                  8.0786365275048263E-014                  1.0000014777718320E-099                  1.0000003560648565E-099                  2.2799636635345459E+002                  7.2003482931269019E+001                                        0                                        0                                        3 
                                     430                                     8461                  7.8488718053424027E+003                  1.9916897861317437E+000                  3.0000000000000000E+002                  3.5775799705279844E+001                 -9.8999999999999986E+001                  2.5112697197491724E+002                  8.3664259831279941E-001                  7.8128738409562334E-008                  8.4033425804794870E-001                  8.3734742596673317E-001                  8.4065613931420569E-001                  7.8128738409562334E-008                  9.9407448828470590E-001                  9.7242386495460076E-001                  6.4585361899249438E+000                 -3.0293236167311999E-001                 -4.6872648323693875E+000                  6.4585362651449989E+000                  4.0043071017352808E+001                  5.2858927391749821E+000                  6.4283256439631531E+000                 -3.0293236167311999E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0119894555030364E+035                  4.5771160497684931E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0282093779922681E+000                  2.6120306886151069E+040                  6.8324435229288785E+000                  4.0416978275136685E+001                  7.6394455872062421E+000                  8.8306184193252935E-001                  5.1488869242677282E+000                  6.9927339250290323E+000                 -6.1066265667163232E-008                  1.8250667513372818E+001                  1.4863167243989139E+000                  8.1645805659002928E+000                  5.8826067742192711E-001                  8.7997065817512810E-001                  1.2195776548506845E+000                  7.5994131634988682E-001                  2.4005868352710671E-001                  1.1728512177463519E-011                  8.2793382064084933E-013                  1.0000014777718306E-099                  1.0000003560648557E-099                  2.2798532943519447E+002                  7.2014522966204126E+001                                        0                                        0                                        3 
